Date,Run Number,Tank Number,Total length (mm),Weight (g),Condition Factor,Temperature ,Salinity (ppt),Time (s),Time (hr),Loop,Speed (Hz),Computer MO2,MO2 (mmol/kg/hr),CH 1 R^2,Slope (% air sat/hr),Phase Time,Comments
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,24960,6.93,52,150,308.8,19.30,0.953,-48.778,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,25440,7.07,53,150,252.5,15.78,0.945,-39.88,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,25920,7.20,54,150,261.3,16.33,0.957,-41.279,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,26400,7.33,55,150,232.6,14.54,0.917,-36.738,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,26880,7.47,56,150,236.7,14.79,0.933,-37.387,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,27360,7.60,57,150,273.9,17.12,0.947,-43.268,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,27840,7.73,58,150,272.5,17.03,0.951,-43.035,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,28320,7.87,59,150,265.6,16.60,0.958,-41.948,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,28800,8.00,60,150,302.3,18.89,0.951,-47.745,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,29280,8.13,61,150,277.6,17.35,0.953,-43.851,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,29760,8.27,62,150,282.6,17.66,0.964,-44.631,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,30240,8.40,63,150,269.6,16.85,0.953,-42.579,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,30720,8.53,64,150,252.3,15.77,0.941,-39.858,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,31200,8.67,65,150,251.6,15.73,0.927,-39.737,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,31680,8.80,66,150,281.8,17.61,0.947,-44.518,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,32160,8.93,67,150,296.3,18.52,0.965,-46.804,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,32640,9.07,68,150,270.1,16.88,0.956,-42.658,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,33120,9.20,69,150,296.2,18.51,0.965,-46.783,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,33600,9.33,70,150,312.3,19.52,0.944,-49.329,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,34080,9.47,71,150,251.9,15.74,0.953,-39.789,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,34560,9.60,72,150,256.2,16.01,0.954,-40.467,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,35040,9.73,73,150,248.3,15.52,0.951,-39.219,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,35520,9.87,74,150,269,16.81,0.943,-42.486,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,36000,10.00,75,150,273.3,17.08,0.953,-43.176,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,36480,10.13,76,150,300.8,18.80,0.956,-47.515,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,36960,10.27,77,150,258.6,16.16,0.955,-40.842,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,37440,10.40,78,150,260.9,16.31,0.914,-41.207,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,37920,10.53,79,150,268.8,16.80,0.931,-42.454,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,38400,10.67,80,150,292.5,18.28,0.964,-46.204,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,38880,10.80,81,150,289.1,18.07,0.96,-45.668,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,39360,10.93,82,150,245.7,15.36,0.933,-38.809,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,39840,11.07,83,150,237.5,14.84,0.958,-37.52,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,40320,11.20,84,150,258.3,16.14,0.951,-40.792,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,40800,11.33,85,150,228.3,14.27,0.948,-36.063,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,41280,11.47,86,150,275,17.19,0.963,-43.432,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,41760,11.60,87,150,327.2,20.45,0.957,-51.681,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,42240,11.73,88,150,262.4,16.40,0.96,-41.44,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,42720,11.87,89,150,314,19.63,0.959,-49.603,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,43200,12.00,90,150,303.7,18.98,0.954,-47.97,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,43680,12.13,91,150,307.2,19.20,0.936,-48.523,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,44160,12.27,92,150,276.8,17.30,0.946,-43.72,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,44640,12.40,93,150,330.5,20.66,0.975,-52.196,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,45120,12.53,94,150,284.4,17.78,0.958,-44.921,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,45600,12.67,95,150,322.7,20.17,0.961,-50.966,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,46080,12.80,96,150,315.7,19.73,0.954,-49.868,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,46560,12.93,97,150,310.7,19.42,0.969,-49.08,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,47040,13.07,98,150,292.9,18.31,0.954,-46.263,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,47520,13.20,99,150,281.4,17.59,0.96,-44.451,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,48000,13.33,100,150,282.8,17.68,0.95,-44.676,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,48480,13.47,101,150,296.9,18.56,0.958,-46.901,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,48960,13.60,102,150,319.2,19.95,0.966,-50.412,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,49440,13.73,103,150,286.3,17.89,0.954,-45.225,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,49920,13.87,104,150,297.6,18.60,0.958,-47.003,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,50400,14.00,105,150,324.2,20.26,0.962,-51.205,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,50880,14.13,106,150,306.9,19.18,0.944,-48.475,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,51360,14.27,107,150,326.9,20.43,0.974,-51.641,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,51840,14.40,108,150,301.3,18.83,0.96,-47.597,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,52320,14.53,109,150,320.2,20.01,0.97,-50.577,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,52800,14.67,110,150,278.6,17.41,0.943,-44,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,53280,14.80,111,150,273.8,17.11,0.928,-43.24,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,53760,14.93,112,150,293.9,18.37,0.955,-46.42,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,54240,15.07,113,150,303.3,18.96,0.947,-47.904,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,54720,15.20,114,150,291.7,18.23,0.958,-46.078,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,55200,15.33,115,150,298.1,18.63,0.965,-47.085,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,55680,15.47,116,150,301,18.81,0.972,-47.551,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,56160,15.60,117,150,322.7,20.17,0.971,-50.976,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,56640,15.73,118,150,281.4,17.59,0.938,-44.443,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,57120,15.87,119,150,297.5,18.59,0.958,-46.989,F300/W60/M120,
3/27/2018,S4_3,3,166,47.2,1.0318527703498,32.4,29.62,57600,16.00,120,150,311.3,19.46,0.978,-49.176,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,480,0.13,1,150,423,26.44,0.985,-84.822,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,960,0.27,2,150,418.9,26.18,0.985,-84.006,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,1440,0.40,3,150,378.3,23.64,0.988,-75.858,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,1920,0.53,4,150,349.9,21.87,0.978,-70.161,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,2400,0.67,5,150,404.9,25.31,0.979,-81.188,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,2880,0.80,6,150,416.5,26.03,0.986,-83.533,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,3360,0.93,7,150,350.7,21.92,0.981,-70.33,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,3840,1.07,8,150,518,32.38,0.99,-103.881,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,4320,1.20,9,150,385,24.06,0.99,-77.199,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,4800,1.33,10,150,416,26.00,0.985,-83.425,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,5280,1.47,11,150,435.9,27.24,0.987,-87.416,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,5760,1.60,12,150,400.4,25.03,0.985,-80.304,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,6240,1.73,13,150,344.6,21.54,0.978,-69.11,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,6720,1.87,14,150,530.3,33.14,0.991,-106.353,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,7200,2.00,15,150,487.8,30.49,0.981,-97.82,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,7680,2.13,16,150,480.2,30.01,0.98,-96.3,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,8160,2.27,17,150,518.3,32.39,0.991,-103.939,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,8640,2.40,18,150,375.1,23.44,0.988,-75.223,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,9120,2.53,19,150,285.8,17.86,0.975,-57.315,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,9600,2.67,20,150,349.8,21.86,0.982,-70.156,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,10080,2.80,21,150,271.6,16.98,0.964,-54.461,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,10560,2.93,22,150,270.5,16.91,0.951,-54.245,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,11040,3.07,23,150,327.2,20.45,0.991,-65.617,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,11520,3.20,24,150,263,16.44,0.978,-52.733,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,12000,3.33,25,150,284.2,17.76,0.975,-56.986,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,12480,3.47,26,150,406.9,25.43,0.984,-81.593,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,12960,3.60,27,150,212.9,13.31,0.966,-42.69,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,13440,3.73,28,150,226.2,14.14,0.962,-45.352,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,13920,3.87,29,150,226.4,14.15,0.95,-45.397,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,14400,4.00,30,150,234.3,14.64,0.953,-46.989,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,14880,4.13,31,150,235.1,14.69,0.962,-47.139,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,15360,4.27,32,150,208.7,13.04,0.951,-41.853,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,15840,4.40,33,150,228.6,14.29,0.973,-45.847,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,16320,4.53,34,150,252.1,15.76,0.985,-50.555,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,16800,4.67,35,150,229.1,14.32,0.955,-45.945,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,17280,4.80,36,150,236,14.75,0.965,-47.321,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,17760,4.93,37,150,252,15.75,0.97,-50.534,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,18240,5.07,38,150,219.6,13.73,0.943,-44.037,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,18720,5.20,39,150,231.3,14.46,0.972,-46.378,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,19200,5.33,40,150,222.9,13.93,0.969,-44.706,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,19680,5.47,41,150,234.5,14.66,0.966,-47.019,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,20160,5.60,42,150,222.9,13.93,0.957,-44.69,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,20640,5.73,43,150,240.3,15.02,0.963,-48.192,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,21120,5.87,44,150,246.6,15.41,0.973,-49.46,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,21600,6.00,45,150,260.4,16.28,0.965,-52.224,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,22080,6.13,46,150,266.4,16.65,0.972,-53.42,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,22560,6.27,47,150,206.9,12.93,0.948,-41.483,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,23040,6.40,48,150,250.3,15.64,0.963,-50.188,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,23520,6.53,49,150,245.3,15.33,0.968,-49.198,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,24000,6.67,50,150,200.2,12.51,0.967,-42.552,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,24480,6.80,51,150,213.9,13.37,0.966,-42.894,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,24960,6.93,52,150,277.6,17.35,0.973,-55.675,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,25440,7.07,53,150,284,17.75,0.962,-56.962,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,25920,7.20,54,150,227.9,14.24,0.963,-45.699,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,26400,7.33,55,150,187.3,11.71,0.922,-37.56,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,26880,7.47,56,150,225.9,14.12,0.981,-45.31,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,27360,7.60,57,150,213.6,13.35,0.971,-42.829,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,27840,7.73,58,150,214.6,13.41,0.949,-43.032,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,28320,7.87,59,150,292.5,18.28,0.973,-58.648,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,28800,8.00,60,150,231.7,14.48,0.97,-46.469,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,29280,8.13,61,150,332.6,20.79,0.98,-66.703,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,29760,8.27,62,150,197.2,12.33,0.95,-39.537,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,30240,8.40,63,150,259,16.19,0.973,-51.943,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,30720,8.53,64,150,227.1,14.19,0.965,-45.551,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,31200,8.67,65,150,281.3,17.58,0.966,-56.415,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,31680,8.80,66,150,212.4,13.28,0.96,-42.598,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,32160,8.93,67,150,285.4,17.84,0.971,-57.235,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,32640,9.07,68,150,221.2,13.83,0.931,-44.367,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,33120,9.20,69,150,180.1,11.26,0.929,-36.122,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,33600,9.33,70,150,472.3,29.52,0.988,-94.713,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,34080,9.47,71,150,425.2,26.58,0.985,-85.264,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,34560,9.60,72,150,291.3,18.21,0.968,-58.419,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,35040,9.73,73,150,222.8,13.93,0.964,-44.678,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,35520,9.87,74,150,241,15.06,0.971,-48.338,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,36000,10.00,75,150,265.7,16.61,0.978,-53.273,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,36480,10.13,76,150,284.2,17.76,0.959,-56.995,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,36960,10.27,77,150,238.5,14.91,0.966,-47.825,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,37440,10.40,78,150,285.1,17.82,0.961,-57.164,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,37920,10.53,79,150,205.8,12.86,0.955,-41.261,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,38400,10.67,80,150,233.9,14.62,0.944,-46.908,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,38880,10.80,81,150,277.5,17.34,0.978,-55.653,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,39360,10.93,82,150,410.1,25.63,0.978,-82.249,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,39840,11.07,83,150,312.4,19.53,0.976,-62.639,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,40320,11.20,84,150,212.5,13.28,0.967,-42.616,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,40800,11.33,85,150,234.7,14.67,0.94,-47.07,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,41280,11.47,86,150,256.5,16.03,0.942,-51.44,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,41760,11.60,87,150,237.3,14.83,0.964,-47.581,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,42240,11.73,88,150,330.1,20.63,0.969,-66.192,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,42720,11.87,89,150,317.1,19.82,0.976,-63.583,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,43200,12.00,90,150,379.5,23.72,0.981,-76.103,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,43680,12.13,91,150,406,25.38,0.976,-81.41,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,44160,12.27,92,150,226.6,14.16,0.966,-45.435,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,44640,12.40,93,150,366,22.88,0.971,-73.392,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,45120,12.53,94,150,210.7,13.17,0.956,-42.256,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,45600,12.67,95,150,248,15.50,0.965,-49.729,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,46080,12.80,96,150,335.1,20.94,0.978,-67.199,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,46560,12.93,97,150,403.4,25.21,0.976,-80.891,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,47040,13.07,98,150,199.3,12.46,0.947,-39.959,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,47520,13.20,99,150,301.6,18.85,0.961,-60.481,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,48000,13.33,100,150,317,19.81,0.975,-63.568,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,48480,13.47,101,150,211.8,13.24,0.956,-42.47,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,48960,13.60,102,150,296.7,18.54,0.958,-59.498,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,49440,13.73,103,150,253.7,15.86,0.974,-50.88,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,49920,13.87,104,150,275,17.19,0.957,-55.138,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,50400,14.00,105,150,316.4,19.78,0.975,-63.445,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,50880,14.13,106,150,368.1,23.01,0.983,-73.813,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,51360,14.27,107,150,235.4,14.71,0.965,-47.215,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,51840,14.40,108,150,214.2,13.39,0.942,-42.96,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,52320,14.53,109,150,239.8,14.99,0.971,-48.09,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,52800,14.67,110,150,235.4,14.71,0.951,-47.209,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,53280,14.80,111,150,251.7,15.73,0.957,-50.483,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,53760,14.93,112,150,188.1,11.76,0.945,-37.721,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,54240,15.07,113,150,332.8,20.80,0.976,-66.733,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,54720,15.20,114,150,291.7,18.23,0.955,-58.496,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,55200,15.33,115,150,249.2,15.58,0.961,-49.965,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,55680,15.47,116,150,217.5,13.59,0.95,-43.61,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,56160,15.60,117,150,233.5,14.59,0.963,-46.828,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,56640,15.73,118,150,328.6,20.54,0.977,-65.895,F300/W60/M120,
3/28/2018,S4_4,10,175,63.6,1.1867055393586,29.5,28.6,57120,15.87,119,150,297.4,18.59,0.974,-59.648,F300/W60/M120,
